[2025-02-17 10:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 386, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813037033}]}}
[2025-02-17 10:24:40] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813080253.
[2025-02-17 10:24:40] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813080253}.
[2025-02-17 10:24:40] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813080253}
[2025-02-17 10:24:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 409.
[2025-02-17 10:24:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-02-17 10:24:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 410, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813081359}]}}
[2025-02-17 10:24:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:24:44] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:24:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 411, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813082061}]}}
[2025-02-17 10:24:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:24:45] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:24:45] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813085268.
[2025-02-17 10:24:45] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813085268}.
[2025-02-17 10:24:45] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813085268}
[2025-02-17 10:24:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 412, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '💞 /setup | สร้างห้องเล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813084359}]}}
[2025-02-17 10:24:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:24:47] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:24:50] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813090280.
[2025-02-17 10:24:50] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813090280}.
[2025-02-17 10:24:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813090280}
[2025-02-17 10:24:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 413, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '💞 /setup | สร้างห้องเล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813087359}]}}
[2025-02-17 10:24:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:24:50] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:24:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 414, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813090360}]}}
[2025-02-17 10:24:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:24:53] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:24:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 415, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813092051}]}}
[2025-02-17 10:24:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:24:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:24:55] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813095284.
[2025-02-17 10:24:55] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813095284}.
[2025-02-17 10:24:55] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813095284}
[2025-02-17 10:24:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 416, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813093359}]}}
[2025-02-17 10:24:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:24:56] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 417, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813097053}]}}
[2025-02-17 10:25:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 418, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 50 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813097057}]}}
[2025-02-17 10:25:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:00] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813100288.
[2025-02-17 10:25:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813100288}.
[2025-02-17 10:25:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813100288}
[2025-02-17 10:25:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 419, 'op': 0, 'd': {'user': {'id': '950704777275260949'}, 'status': 'offline', 'guild_id': '901431481090596924', 'client_status': {}, 'activities': []}}
[2025-02-17 10:25:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:03] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 420, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813102054}]}}
[2025-02-17 10:25:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:05] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813105292.
[2025-02-17 10:25:05] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813105292}.
[2025-02-17 10:25:05] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813105292}
[2025-02-17 10:25:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 421, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 3 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813102359}]}}
[2025-02-17 10:25:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 422, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813105359}]}}
[2025-02-17 10:25:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:08] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:10] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813110297.
[2025-02-17 10:25:10] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813110297}.
[2025-02-17 10:25:10] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813110297}
[2025-02-17 10:25:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 423, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813108362}]}}
[2025-02-17 10:25:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:11] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 424, 'op': 0, 'd': {'user': {'id': '686212388290428983'}, 'status': 'dnd', 'guild_id': '901431481090596924', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1739812019000}, 'state': 'In Game', 'name': 'League of Legends', 'id': '7fd1bff04c42d720', 'details': 'Teamfight Tactics (Ranked)', 'created_at': 1739812017484, 'assets': {'large_image': '653758171525021696'}, 'application_id': '401518684763586560'}, {'type': 2, 'timestamps': {'start': 1739813111495, 'end': 1739813358188}, 'sync_id': '2e0txm9dWOYCWbfUvPqU75', 'state': 'Laufey', 'session_id': '34d0a672207fd913cfac32844ce6d30c', 'party': {'id': 'spotify:686212388290428983'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'Bewitched', 'created_at': 1739813109537, 'assets': {'large_text': 'Bewitched: The Goddess Edition', 'large_image': 'spotify:ab67616d0000b27313832cc69a78c53b18a8bc10'}}]}}
[2025-02-17 10:25:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:12] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 425, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813111359}]}}
[2025-02-17 10:25:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 426, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813112058}]}}
[2025-02-17 10:25:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:15] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:15] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813115305.
[2025-02-17 10:25:15] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813115305}.
[2025-02-17 10:25:15] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813115305}
[2025-02-17 10:25:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 427, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813114361}]}}
[2025-02-17 10:25:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:17] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 428, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813117063}]}}
[2025-02-17 10:25:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:20] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:20] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813120309.
[2025-02-17 10:25:20] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813120309}.
[2025-02-17 10:25:20] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813120309}
[2025-02-17 10:25:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 428.
[2025-02-17 10:25:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-02-17 10:25:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 429, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813122070}]}}
[2025-02-17 10:25:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:25] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:25] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813125313.
[2025-02-17 10:25:25] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813125313}.
[2025-02-17 10:25:25] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813125313}
[2025-02-17 10:25:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 430, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813123361}]}}
[2025-02-17 10:25:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:26] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 431, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813126362}]}}
[2025-02-17 10:25:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:29] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 432, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🔍 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813127052}]}}
[2025-02-17 10:25:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:30] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:30] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813130315.
[2025-02-17 10:25:30] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813130315}.
[2025-02-17 10:25:30] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739813130315}
[2025-02-17 10:25:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 433, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813129362}]}}
[2025-02-17 10:25:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:32] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 434, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813132064}]}}
[2025-02-17 10:25:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:25:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:25:35] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739813135324.
[2025-02-17 10:25:35] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739813135324}.
